animal_id,district,breed,age_years,hour,temperature,temp_24h_delta,temp_24h_mean,rumination_minutes,rumination_drop_pct,feeding_minutes,feeding_drop_pct,activity_index,activity_drop_pct,health_state,condition,days_to_symptom
MAH-PUN-TAG-1534,PUN,Red Kandhari,8.6,210,38.72,0.27,38.6,407.3,9.5,245.8,5.5,107.0,-7.0,Sub-clinical,BRD,1.7
MAH-PUN-TAG-1534,PUN,Red Kandhari,8.6,239,38.82,0.33,39.01,362.9,19.4,211.2,18.8,82.1,17.9,Sub-clinical,BRD,0.4
MAH-PUN-TAG-1534,PUN,Red Kandhari,8.6,285,39.46,0.15,39.63,287.6,36.1,184.3,29.1,70.1,29.9,Clinical,BRD,0.0
MAH-AHM-TAG-1535,AHM,HF Cross,4.8,60,38.81,-0.13,38.6,459.9,2.1,301.2,-15.8,121.3,-21.3,Healthy,Healthy,-1.0
MAH-AHM-TAG-1535,AHM,HF Cross,4.8,126,38.57,0.01,38.55,493.9,-5.1,273.9,-5.3,108.9,-8.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1535,AHM,HF Cross,4.8,146,38.24,-0.07,38.56,485.5,-3.3,256.0,1.5,95.2,4.8,Healthy,Healthy,-1.0
MAH-AHM-TAG-1535,AHM,HF Cross,4.8,189,38.23,-0.1,38.57,458.1,2.5,265.9,-2.3,96.5,3.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1536,PUN,Murrah Buffalo,2.0,84,38.89,0.08,38.6,493.9,-9.8,274.3,-5.5,112.8,-12.8,Healthy,Healthy,-1.0
MAH-PUN-TAG-1536,PUN,Murrah Buffalo,2.0,151,39.08,0.4,38.72,473.7,-5.3,243.2,6.5,100.9,-0.9,Sub-clinical,Mastitis,1.2
MAH-PUN-TAG-1536,PUN,Murrah Buffalo,2.0,172,39.1,0.43,39.13,426.6,5.2,205.6,20.9,79.8,20.2,Sub-clinical,Mastitis,0.3
MAH-PUN-TAG-1536,PUN,Murrah Buffalo,2.0,216,39.65,0.32,39.84,336.6,25.2,175.9,32.3,73.3,26.7,Clinical,Mastitis,0.0
MAH-AHM-TAG-1537,AHM,Gir Cross,6.3,76,38.18,-0.05,38.42,499.8,-6.3,248.4,4.5,86.8,13.2,Healthy,Healthy,-1.0
MAH-AHM-TAG-1537,AHM,Gir Cross,6.3,144,38.54,0.54,38.59,407.6,13.3,212.1,18.4,68.7,31.3,Sub-clinical,FMD,1.3
MAH-AHM-TAG-1537,AHM,Gir Cross,6.3,167,39.16,0.68,39.15,337.7,28.1,163.1,37.3,55.2,44.8,Sub-clinical,FMD,0.3
MAH-AHM-TAG-1537,AHM,Gir Cross,6.3,211,40.28,0.4,40.16,204.0,56.6,114.4,56.0,44.2,55.8,Clinical,FMD,0.0
MAH-PUN-TAG-1538,PUN,Red Kandhari,2.0,112,38.48,-0.18,38.36,418.6,7.0,275.8,-6.1,102.2,-2.2,Healthy,Healthy,-1.0
MAH-PUN-TAG-1538,PUN,Red Kandhari,2.0,187,38.66,0.41,38.55,374.5,16.8,241.6,7.1,85.2,14.8,Sub-clinical,LSD,1.7
MAH-PUN-TAG-1538,PUN,Red Kandhari,2.0,217,38.66,0.25,38.94,380.6,15.4,199.5,23.3,72.4,27.6,Sub-clinical,LSD,0.5
MAH-PUN-TAG-1538,PUN,Red Kandhari,2.0,264,39.45,0.23,39.68,291.2,35.3,156.1,40.0,49.3,50.7,Clinical,LSD,0.0
MAH-AHM-TAG-1539,AHM,Khillari,6.1,132,38.96,-0.01,38.64,427.2,5.1,250.6,3.6,125.4,-25.4,Healthy,Healthy,-1.0
MAH-AHM-TAG-1539,AHM,Khillari,6.1,210,38.6,-0.14,38.66,410.9,8.7,239.6,7.8,107.4,-7.4,Healthy,Healthy,-1.0
MAH-AHM-TAG-1539,AHM,Khillari,6.1,245,38.51,-0.15,38.66,457.3,-1.6,239.2,8.0,105.9,-5.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1539,AHM,Khillari,6.1,292,38.58,0.13,38.64,464.0,-3.1,214.8,17.4,98.4,1.6,Healthy,Healthy,-1.0
MAH-NAS-TAG-1540,NAS,Red Kandhari,6.5,88,38.5,-0.08,38.34,448.7,0.3,257.7,0.9,111.5,-11.5,Healthy,Healthy,-1.0
MAH-NAS-TAG-1540,NAS,Red Kandhari,6.5,155,38.69,0.06,38.33,410.7,8.7,250.0,3.8,105.6,-5.6,Sub-clinical,Ketosis,1.1
MAH-NAS-TAG-1540,NAS,Red Kandhari,6.5,175,38.33,0.0,38.26,385.3,14.4,199.4,23.3,81.9,18.1,Sub-clinical,Ketosis,0.3
MAH-NAS-TAG-1540,NAS,Red Kandhari,6.5,218,37.59,-0.29,38.05,285.5,36.6,130.8,49.7,57.5,42.5,Clinical,Ketosis,0.0
MAH-NAS-TAG-1541,NAS,Murrah Buffalo,3.5,105,38.78,0.02,38.54,481.7,-7.0,267.7,-3.0,110.0,-10.0,Healthy,Healthy,-1.0
MAH-NAS-TAG-1541,NAS,Murrah Buffalo,3.5,180,39.28,0.36,38.72,397.2,11.7,246.5,5.2,118.0,-18.0,Sub-clinical,Mastitis,1.7
MAH-NAS-TAG-1541,NAS,Murrah Buffalo,3.5,210,39.32,0.41,39.13,322.7,28.3,225.9,13.1,87.5,12.5,Sub-clinical,Mastitis,0.4
MAH-NAS-TAG-1541,NAS,Murrah Buffalo,3.5,256,39.94,0.15,39.74,246.8,45.2,201.8,22.4,95.4,4.6,Clinical,Mastitis,0.0
MAH-SOL-TAG-1542,SOL,Gir Cross,3.3,98,38.34,0.11,38.6,463.9,1.3,261.5,-0.6,87.1,12.9,Healthy,Healthy,-1.0
MAH-SOL-TAG-1542,SOL,Gir Cross,3.3,166,38.46,0.2,38.62,416.0,11.5,263.1,-1.2,77.3,22.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1542,SOL,Gir Cross,3.3,189,38.3,-0.14,38.59,408.7,13.0,247.3,4.9,84.8,15.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1542,SOL,Gir Cross,3.3,232,38.81,-0.02,38.62,399.3,15.0,287.1,-10.4,106.4,-6.4,Healthy,Healthy,-1.0
MAH-SAN-TAG-1543,SAN,Red Kandhari,3.8,93,38.22,0.03,38.46,428.5,4.8,245.8,5.5,89.8,10.2,Healthy,Healthy,-1.0
MAH-SAN-TAG-1543,SAN,Red Kandhari,3.8,172,38.29,0.09,38.42,468.2,-4.0,246.6,5.2,94.1,5.9,Healthy,Healthy,-1.0
MAH-SAN-TAG-1543,SAN,Red Kandhari,3.8,206,38.74,-0.02,38.45,427.1,5.1,282.4,-8.6,116.1,-16.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1543,SAN,Red Kandhari,3.8,254,38.78,0.06,38.49,421.5,6.3,279.2,-7.4,114.6,-14.6,Healthy,Healthy,-1.0
MAH-NAS-TAG-1544,NAS,Murrah Buffalo,6.9,57,38.7,-0.03,38.44,492.6,-9.5,267.6,-2.9,111.1,-11.1,Healthy,Healthy,-1.0
MAH-NAS-TAG-1544,NAS,Murrah Buffalo,6.9,127,38.55,0.18,38.4,490.6,-9.0,262.4,-0.9,104.3,-4.3,Healthy,Healthy,-1.0
MAH-NAS-TAG-1544,NAS,Murrah Buffalo,6.9,152,38.54,0.02,38.42,501.1,-11.4,268.0,-3.1,106.3,-6.3,Healthy,Healthy,-1.0
MAH-NAS-TAG-1544,NAS,Murrah Buffalo,6.9,196,38.14,-0.18,38.41,499.9,-11.1,240.5,7.5,92.8,7.2,Healthy,Healthy,-1.0
MAH-KOL-TAG-1545,KOL,Red Kandhari,6.4,112,38.69,-0.01,38.61,426.8,5.2,251.3,3.3,112.1,-12.1,Healthy,Healthy,-1.0
MAH-KOL-TAG-1545,KOL,Red Kandhari,6.4,180,39.24,0.38,38.72,402.8,10.5,238.3,8.3,113.4,-13.4,Sub-clinical,Mastitis,1.2
MAH-KOL-TAG-1545,KOL,Red Kandhari,6.4,201,39.68,0.67,39.12,362.3,19.5,224.2,13.8,101.7,-1.7,Sub-clinical,Mastitis,0.3
MAH-KOL-TAG-1545,KOL,Red Kandhari,6.4,244,39.68,0.37,39.79,320.2,28.8,154.0,40.8,76.6,23.4,Clinical,Mastitis,0.0
MAH-NAS-TAG-1546,NAS,HF Cross,7.0,84,38.59,0.07,38.27,438.2,6.8,266.3,-2.4,123.2,-23.2,Healthy,Healthy,-1.0
MAH-NAS-TAG-1546,NAS,HF Cross,7.0,149,38.59,0.37,38.37,425.9,9.4,215.8,17.0,95.4,4.6,Sub-clinical,LSD,1.1
MAH-NAS-TAG-1546,NAS,HF Cross,7.0,168,38.66,0.49,38.75,357.7,23.9,175.1,32.7,77.9,22.1,Sub-clinical,LSD,0.3
MAH-NAS-TAG-1546,NAS,HF Cross,7.0,211,39.52,0.15,39.54,253.4,46.1,152.7,41.3,64.3,35.7,Clinical,LSD,0.0
MAH-PUN-TAG-1547,PUN,Dangi,5.6,88,38.65,0.08,38.49,462.2,-2.7,255.9,1.6,102.8,-2.8,Healthy,Healthy,-1.0
MAH-PUN-TAG-1547,PUN,Dangi,5.6,157,38.65,-0.19,38.42,412.3,8.4,227.3,12.6,112.2,-12.2,Sub-clinical,Ketosis,1.4
MAH-PUN-TAG-1547,PUN,Dangi,5.6,181,38.74,0.09,38.38,347.4,22.8,207.7,20.1,97.1,2.9,Sub-clinical,Ketosis,0.4
MAH-PUN-TAG-1547,PUN,Dangi,5.6,225,38.34,-0.17,38.17,272.6,39.4,151.7,41.7,81.4,18.6,Clinical,Ketosis,0.0
MAH-AHM-TAG-1548,AHM,Dangi,2.4,86,38.87,0.15,38.54,424.2,5.7,277.0,-6.5,114.8,-14.8,Healthy,Healthy,-1.0
MAH-AHM-TAG-1548,AHM,Dangi,2.4,164,38.38,0.06,38.51,413.5,8.1,261.1,-0.4,113.0,-13.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1548,AHM,Dangi,2.4,197,38.43,-0.02,38.52,480.9,-6.9,269.8,-3.8,107.4,-7.4,Healthy,Healthy,-1.0
MAH-AHM-TAG-1548,AHM,Dangi,2.4,244,38.41,0.03,38.54,465.8,-3.5,255.4,1.8,91.6,8.4,Healthy,Healthy,-1.0
MAH-KOL-TAG-1549,KOL,HF Cross,7.1,57,38.8,-0.11,38.55,526.1,-11.9,243.1,6.5,104.0,-4.0,Healthy,Healthy,-1.0
MAH-KOL-TAG-1549,KOL,HF Cross,7.1,124,38.86,0.54,38.7,446.5,5.0,167.3,35.7,77.3,22.7,Sub-clinical,FMD,1.2
MAH-KOL-TAG-1549,KOL,HF Cross,7.1,146,39.11,0.27,39.23,385.1,18.1,139.0,46.5,65.3,34.7,Sub-clinical,FMD,0.3
MAH-KOL-TAG-1549,KOL,HF Cross,7.1,189,40.13,0.37,40.23,253.9,46.0,73.8,71.6,38.4,61.6,Clinical,FMD,0.0
MAH-SAT-TAG-1550,SAT,HF Cross,3.3,72,37.85,0.08,38.22,455.4,3.1,242.1,6.9,82.4,17.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1550,SAT,HF Cross,3.3,143,37.9,0.09,38.21,448.0,4.7,252.1,3.0,93.4,6.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1550,SAT,HF Cross,3.3,168,37.8,-0.05,38.22,446.4,5.0,250.2,3.8,90.5,9.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1550,SAT,HF Cross,3.3,213,37.83,-0.17,38.2,442.5,5.9,255.3,1.8,93.3,6.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1551,SOL,HF Cross,2.9,52,38.42,0.09,38.56,502.8,-7.0,257.5,1.0,91.7,8.3,Healthy,Healthy,-1.0
MAH-SOL-TAG-1551,SOL,HF Cross,2.9,121,38.29,-0.07,38.53,485.6,-3.3,241.4,7.2,70.9,29.1,Healthy,Healthy,-1.0
MAH-SOL-TAG-1551,SOL,HF Cross,2.9,145,38.32,0.03,38.54,483.4,-2.9,238.7,8.2,82.1,17.9,Healthy,Healthy,-1.0
MAH-SOL-TAG-1551,SOL,HF Cross,2.9,189,38.28,-0.01,38.53,460.3,2.1,245.0,5.8,88.7,11.3,Healthy,Healthy,-1.0
MAH-SOL-TAG-1552,SOL,Dangi,4.1,148,38.28,-0.24,38.48,460.6,-2.4,282.4,-8.6,78.0,22.0,Healthy,Healthy,-1.0
MAH-SOL-TAG-1552,SOL,Dangi,4.1,218,38.54,0.37,38.6,403.4,10.4,243.0,6.5,62.9,37.1,Sub-clinical,LSD,1.4
MAH-SOL-TAG-1552,SOL,Dangi,4.1,243,39.03,0.59,39.06,379.8,15.6,232.8,10.5,58.3,41.7,Sub-clinical,LSD,0.4
MAH-SOL-TAG-1552,SOL,Dangi,4.1,288,39.52,0.23,39.77,291.5,35.2,184.8,28.9,34.8,65.2,Clinical,LSD,0.0
MAH-NAS-TAG-1553,NAS,Gir Cross,5.3,134,38.99,0.03,38.58,445.3,5.3,261.6,-0.6,109.4,-9.4,Healthy,Healthy,-1.0
MAH-NAS-TAG-1553,NAS,Gir Cross,5.3,212,38.66,0.1,38.77,384.6,18.2,208.9,19.7,78.3,21.7,Sub-clinical,Mastitis,1.9
MAH-NAS-TAG-1553,NAS,Gir Cross,5.3,245,39.17,0.16,39.17,406.6,13.5,207.2,20.3,83.9,16.1,Sub-clinical,Mastitis,0.5
MAH-NAS-TAG-1553,NAS,Gir Cross,5.3,292,39.77,0.26,39.79,315.5,32.9,170.2,34.5,69.5,30.5,Clinical,Mastitis,0.0
MAH-SAN-TAG-1554,SAN,Red Kandhari,6.6,129,38.24,-0.07,38.23,482.4,-7.2,274.8,-5.7,125.6,-25.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1554,SAN,Red Kandhari,6.6,204,38.72,-0.01,38.26,455.0,-1.1,266.3,-2.4,129.3,-29.3,Healthy,Healthy,-1.0
MAH-SAN-TAG-1554,SAN,Red Kandhari,6.6,234,38.23,0.03,38.23,418.5,7.0,251.2,3.4,107.6,-7.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1554,SAN,Red Kandhari,6.6,280,38.38,0.09,38.24,441.7,1.8,265.2,-2.0,122.6,-22.6,Healthy,Healthy,-1.0
MAH-NAS-TAG-1555,NAS,Dangi,3.6,122,38.29,0.02,38.54,454.1,-0.9,271.2,-4.3,96.7,3.3,Healthy,Healthy,-1.0
MAH-NAS-TAG-1555,NAS,Dangi,3.6,199,39.27,0.5,38.89,427.1,5.1,249.5,4.0,98.1,1.9,Sub-clinical,FMD,1.8
MAH-NAS-TAG-1555,NAS,Dangi,3.6,231,39.86,0.35,39.42,298.0,33.8,204.5,21.3,84.0,16.0,Sub-clinical,FMD,0.5
MAH-NAS-TAG-1555,NAS,Dangi,3.6,278,40.79,0.45,40.31,204.1,54.6,157.0,39.6,67.9,32.1,Clinical,FMD,0.0
MAH-PUN-TAG-1556,PUN,Gir Cross,5.7,156,38.78,-0.12,38.46,446.2,5.1,301.6,-16.0,117.5,-17.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1556,PUN,Gir Cross,5.7,223,38.87,0.36,38.58,429.9,8.5,257.9,0.8,102.7,-2.7,Sub-clinical,Mastitis,1.2
MAH-PUN-TAG-1556,PUN,Gir Cross,5.7,244,39.05,0.41,38.97,386.2,17.8,228.0,12.3,88.0,12.0,Sub-clinical,Mastitis,0.3
MAH-PUN-TAG-1556,PUN,Gir Cross,5.7,288,39.32,0.14,39.65,273.4,41.8,184.6,29.0,72.6,27.4,Clinical,Mastitis,0.0
MAH-NAS-TAG-1557,NAS,Khillari,7.5,146,38.44,-0.02,38.66,448.2,0.4,251.7,3.2,87.9,12.1,Healthy,Healthy,-1.0
MAH-NAS-TAG-1557,NAS,Khillari,7.5,219,38.24,-0.12,38.6,405.9,9.8,223.2,14.2,86.6,13.4,Sub-clinical,Ketosis,1.6
MAH-NAS-TAG-1557,NAS,Khillari,7.5,247,38.73,0.17,38.54,359.1,20.2,216.2,16.8,85.6,14.4,Sub-clinical,Ketosis,0.4
MAH-NAS-TAG-1557,NAS,Khillari,7.5,292,38.16,-0.08,38.4,263.6,41.4,152.9,41.2,65.2,34.8,Clinical,Ketosis,0.0
MAH-NAS-TAG-1558,NAS,Gir Cross,2.1,74,38.18,0.06,38.49,462.7,1.6,260.1,-0.0,82.9,17.1,Healthy,Healthy,-1.0
MAH-NAS-TAG-1558,NAS,Gir Cross,2.1,150,38.86,0.38,38.69,448.0,4.7,252.8,2.8,93.4,6.6,Sub-clinical,Mastitis,1.8
MAH-NAS-TAG-1558,NAS,Gir Cross,2.1,181,39.44,0.3,39.08,362.4,22.9,268.3,-3.2,100.6,-0.6,Sub-clinical,Mastitis,0.5
MAH-NAS-TAG-1558,NAS,Gir Cross,2.1,228,40.27,0.28,39.77,273.5,41.8,230.2,11.5,95.3,4.7,Clinical,Mastitis,0.0
MAH-NAS-TAG-1559,NAS,Khillari,5.1,93,38.12,-0.15,38.52,393.6,12.5,228.0,12.3,88.2,11.8,Healthy,Healthy,-1.0
MAH-NAS-TAG-1559,NAS,Khillari,5.1,172,38.34,0.01,38.51,439.3,2.4,240.4,7.5,89.1,10.9,Healthy,Healthy,-1.0
MAH-NAS-TAG-1559,NAS,Khillari,5.1,206,38.78,-0.01,38.52,409.9,8.9,262.0,-0.8,113.5,-13.5,Healthy,Healthy,-1.0
MAH-NAS-TAG-1559,NAS,Khillari,5.1,254,38.73,-0.13,38.54,408.8,9.2,265.9,-2.3,113.7,-13.7,Healthy,Healthy,-1.0
MAH-AHM-TAG-1560,AHM,Gir Cross,7.7,110,38.93,0.08,38.6,461.1,1.9,289.5,-11.3,123.4,-23.4,Healthy,Healthy,-1.0
MAH-AHM-TAG-1560,AHM,Gir Cross,7.7,183,38.8,0.13,38.58,467.0,0.6,275.1,-5.8,128.6,-28.6,Healthy,Healthy,-1.0
MAH-AHM-TAG-1560,AHM,Gir Cross,7.7,211,38.39,-0.15,38.56,452.4,3.7,257.0,1.2,100.4,-0.4,Healthy,Healthy,-1.0
MAH-AHM-TAG-1560,AHM,Gir Cross,7.7,256,38.75,-0.04,38.58,468.8,0.3,268.2,-3.2,120.8,-20.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1561,KOL,Gir Cross,5.7,124,38.21,-0.11,38.45,497.1,-5.8,259.7,0.1,89.7,10.3,Healthy,Healthy,-1.0
MAH-KOL-TAG-1561,KOL,Gir Cross,5.7,202,38.8,0.1,38.45,433.4,7.8,261.3,-0.5,106.0,-6.0,Sub-clinical,Ketosis,1.9
MAH-KOL-TAG-1561,KOL,Gir Cross,5.7,236,38.13,-0.07,38.33,339.5,27.8,197.9,23.9,76.2,23.8,Sub-clinical,Ketosis,0.5
MAH-KOL-TAG-1561,KOL,Gir Cross,5.7,283,38.27,0.3,38.21,246.3,47.6,152.9,41.2,64.2,35.8,Clinical,Ketosis,0.0
MAH-AHM-TAG-1562,AHM,Dangi,7.3,115,37.99,-0.1,38.19,413.5,8.1,275.6,-6.0,105.4,-5.4,Healthy,Healthy,-1.0
MAH-AHM-TAG-1562,AHM,Dangi,7.3,188,38.49,0.43,38.36,370.4,17.7,238.8,8.2,86.8,13.2,Sub-clinical,BRD,1.6
MAH-AHM-TAG-1562,AHM,Dangi,7.3,216,38.51,0.26,38.73,350.1,22.2,213.3,18.0,78.9,21.1,Sub-clinical,BRD,0.4
MAH-AHM-TAG-1562,AHM,Dangi,7.3,261,39.29,0.33,39.36,269.3,40.2,191.6,26.3,72.3,27.7,Clinical,BRD,0.0
MAH-SAT-TAG-1563,SAT,HF Cross,4.3,108,39.08,0.14,38.66,451.8,3.9,276.5,-6.3,103.6,-3.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1563,SAT,HF Cross,4.3,183,39.02,0.11,38.68,441.8,6.0,271.7,-4.5,107.7,-7.7,Healthy,Healthy,-1.0
MAH-SAT-TAG-1563,SAT,HF Cross,4.3,215,38.31,-0.01,38.64,451.1,4.0,243.8,6.2,79.4,20.6,Healthy,Healthy,-1.0
MAH-SAT-TAG-1563,SAT,HF Cross,4.3,261,38.5,0.26,38.65,438.7,6.7,252.8,2.8,92.1,7.9,Healthy,Healthy,-1.0
MAH-SAT-TAG-1564,SAT,Murrah Buffalo,3.6,117,38.11,-0.03,38.36,438.9,2.5,234.2,9.9,89.0,11.0,Healthy,Healthy,-1.0
MAH-SAT-TAG-1564,SAT,Murrah Buffalo,3.6,187,38.69,0.48,38.55,406.9,9.6,217.9,16.2,91.0,9.0,Sub-clinical,LSD,1.4
MAH-SAT-TAG-1564,SAT,Murrah Buffalo,3.6,212,38.92,0.43,38.93,374.0,16.9,190.6,26.7,76.8,23.2,Sub-clinical,LSD,0.4
MAH-SAT-TAG-1564,SAT,Murrah Buffalo,3.6,256,40.09,0.5,39.69,320.0,28.9,170.1,34.6,84.0,16.0,Clinical,LSD,0.0
MAH-AHM-TAG-1565,AHM,Gir Cross,6.2,141,38.49,-0.1,38.62,430.7,8.4,253.2,2.6,85.1,14.9,Healthy,Healthy,-1.0
MAH-AHM-TAG-1565,AHM,Gir Cross,6.2,212,38.45,0.15,38.58,344.0,26.8,230.5,11.3,87.4,12.6,Sub-clinical,Ketosis,1.5
MAH-AHM-TAG-1565,AHM,Gir Cross,6.2,238,38.07,-0.13,38.49,319.4,32.0,205.0,21.2,74.8,25.2,Sub-clinical,Ketosis,0.4
MAH-AHM-TAG-1565,AHM,Gir Cross,6.2,283,38.07,-0.28,38.34,208.9,55.6,147.3,43.3,71.1,28.9,Clinical,Ketosis,0.0
MAH-KOL-TAG-1566,KOL,Murrah Buffalo,8.0,105,38.78,0.1,38.5,481.6,-7.0,272.7,-4.9,114.9,-14.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1566,KOL,Murrah Buffalo,8.0,184,39.07,0.38,38.74,389.7,13.4,260.4,-0.2,109.1,-9.1,Sub-clinical,BRD,1.9
MAH-KOL-TAG-1566,KOL,Murrah Buffalo,8.0,218,38.97,0.2,39.13,388.0,13.8,199.7,23.2,75.7,24.3,Sub-clinical,BRD,0.5
MAH-KOL-TAG-1566,KOL,Murrah Buffalo,8.0,266,39.43,0.13,39.7,322.8,28.3,160.5,38.3,63.4,36.6,Clinical,BRD,0.0
MAH-SAT-TAG-1567,SAT,HF Cross,6.4,69,38.17,-0.01,38.41,458.4,2.5,262.2,-0.8,85.9,14.1,Healthy,Healthy,-1.0
MAH-SAT-TAG-1567,SAT,HF Cross,6.4,136,38.77,0.01,38.53,407.8,13.2,264.6,-1.8,92.2,7.8,Sub-clinical,Mastitis,1.2
MAH-SAT-TAG-1567,SAT,HF Cross,6.4,158,39.38,0.34,38.93,354.8,24.5,261.8,-0.7,102.3,-2.3,Sub-clinical,Mastitis,0.3
MAH-SAT-TAG-1567,SAT,HF Cross,6.4,201,40.18,0.4,39.68,325.3,30.8,212.6,18.2,87.7,12.3,Clinical,Mastitis,0.0
MAH-AHM-TAG-1568,AHM,Dangi,2.6,124,38.56,0.12,38.7,466.4,-3.6,272.6,-4.8,96.0,4.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1568,AHM,Dangi,2.6,197,38.4,-0.26,38.69,463.2,-2.9,284.1,-9.3,96.8,3.2,Healthy,Healthy,-1.0
MAH-AHM-TAG-1568,AHM,Dangi,2.6,225,39.02,0.08,38.69,469.7,-4.4,297.0,-14.2,106.8,-6.8,Healthy,Healthy,-1.0
MAH-AHM-TAG-1568,AHM,Dangi,2.6,271,38.87,0.15,38.71,461.8,-2.6,297.0,-14.2,108.1,-8.1,Healthy,Healthy,-1.0
MAH-AHM-TAG-1569,AHM,HF Cross,2.1,105,38.53,-0.28,38.42,463.5,1.4,280.6,-7.9,117.0,-17.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1569,AHM,HF Cross,2.1,171,38.4,0.29,38.5,432.9,7.9,251.6,3.2,95.9,4.1,Sub-clinical,Mastitis,1.2
MAH-AHM-TAG-1569,AHM,HF Cross,2.1,192,38.78,0.45,38.89,351.0,25.3,216.3,16.8,81.6,18.4,Sub-clinical,Mastitis,0.3
MAH-AHM-TAG-1569,AHM,HF Cross,2.1,235,39.69,0.38,39.63,245.2,47.8,195.3,24.9,83.5,16.5,Clinical,Mastitis,0.0
MAH-SOL-TAG-1570,SOL,Dangi,7.2,120,38.48,0.14,38.63,446.0,0.9,225.5,13.3,78.2,21.8,Healthy,Healthy,-1.0
MAH-SOL-TAG-1570,SOL,Dangi,7.2,193,38.35,0.06,38.59,458.1,-1.8,238.3,8.3,87.8,12.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1570,SOL,Dangi,7.2,223,38.73,-0.07,38.66,481.5,-7.0,268.7,-3.3,102.6,-2.6,Healthy,Healthy,-1.0
MAH-SOL-TAG-1570,SOL,Dangi,7.2,268,38.48,-0.05,38.6,482.0,-7.1,248.4,4.5,89.7,10.3,Healthy,Healthy,-1.0
MAH-KOL-TAG-1571,KOL,Red Kandhari,4.5,127,38.46,0.15,38.3,463.2,-2.9,281.0,-8.1,93.4,6.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1571,KOL,Red Kandhari,4.5,201,38.84,0.4,38.51,408.0,9.3,278.1,-7.0,108.0,-8.0,Sub-clinical,Mastitis,1.6
MAH-KOL-TAG-1571,KOL,Red Kandhari,4.5,230,39.42,0.41,38.91,313.6,30.3,267.6,-2.9,92.3,7.7,Sub-clinical,Mastitis,0.4
MAH-KOL-TAG-1571,KOL,Red Kandhari,4.5,276,39.93,0.17,39.54,270.7,39.8,233.1,10.3,82.3,17.7,Clinical,Mastitis,0.0
MAH-SAT-TAG-1572,SAT,Gir Cross,6.1,50,38.47,0.15,38.64,465.8,0.9,254.8,2.0,101.2,-1.2,Healthy,Healthy,-1.0
MAH-SAT-TAG-1572,SAT,Gir Cross,6.1,122,38.78,0.45,38.9,432.7,7.9,226.0,13.1,82.1,17.9,Sub-clinical,FMD,1.5
MAH-SAT-TAG-1572,SAT,Gir Cross,6.1,149,39.45,0.35,39.45,366.9,21.9,190.5,26.7,84.3,15.7,Sub-clinical,FMD,0.4
MAH-SAT-TAG-1572,SAT,Gir Cross,6.1,194,40.26,0.36,40.38,252.2,46.3,123.1,52.7,47.7,52.3,Clinical,FMD,0.0
MAH-SOL-TAG-1573,SOL,Dangi,6.7,50,38.24,0.09,38.51,437.7,2.7,244.3,6.0,104.1,-4.1,Healthy,Healthy,-1.0
MAH-SOL-TAG-1573,SOL,Dangi,6.7,120,38.5,0.32,38.67,393.7,12.5,217.4,16.4,87.2,12.8,Sub-clinical,LSD,1.4
MAH-SOL-TAG-1573,SOL,Dangi,6.7,145,39.0,0.43,39.12,360.7,19.8,195.2,24.9,81.2,18.8,Sub-clinical,LSD,0.4
MAH-SOL-TAG-1573,SOL,Dangi,6.7,189,39.72,0.24,39.82,267.6,40.5,163.1,37.3,62.3,37.7,Clinical,LSD,0.0
MAH-AHM-TAG-1574,AHM,Red Kandhari,6.5,139,38.2,-0.15,38.35,399.2,11.3,260.5,-0.2,100.5,-0.5,Healthy,Healthy,-1.0
MAH-AHM-TAG-1574,AHM,Red Kandhari,6.5,205,38.76,0.03,38.35,433.2,3.7,281.5,-8.3,113.2,-13.2,Healthy,Healthy,-1.0
MAH-AHM-TAG-1574,AHM,Red Kandhari,6.5,225,38.45,-0.26,38.35,470.8,-4.6,266.6,-2.5,109.5,-9.5,Healthy,Healthy,-1.0
MAH-AHM-TAG-1574,AHM,Red Kandhari,6.5,268,38.06,-0.16,38.35,473.5,-5.2,247.3,4.9,95.7,4.3,Healthy,Healthy,-1.0
MAH-SOL-TAG-1575,SOL,Gir Cross,6.6,163,38.46,0.2,38.48,455.2,3.1,267.4,-2.8,88.5,11.5,Healthy,Healthy,-1.0
